17;10;6;100;47.313419;5.04435;
17;10;6;200;47.313419;5.04435;
17;10;6;300;47.313419;5.04434;
17;10;6;400;47.313419;5.04434;
17;10;6;500;47.313419;5.04434;
17;10;6;600;47.313419;5.04434;
17;10;6;700;47.313419;5.04434;
17;10;6;800;47.313423;5.04434;
17;10;6;900;47.313423;5.04433;
17;10;7;0;47.313423;5.04433;
17;10;7;100;47.313423;5.04433;
17;10;7;200;47.313423;5.04433;
17;10;7;300;47.313423;5.04433;
17;10;7;400;47.313423;5.04433;
17;10;7;500;47.313427;5.04433;
17;10;7;600;47.313427;5.04433;
17;10;7;700;47.313427;5.04433;
17;10;7;800;47.313427;5.04433;
17;10;7;900;47.313427;5.04432;
17;10;8;0;47.313427;5.04432;
17;10;8;100;47.313431;5.04432;
17;10;8;200;47.313431;5.04432;
17;10;8;300;47.313431;5.04432;
17;10;8;400;47.313431;5.04432;
17;10;8;500;47.313435;5.04432;
17;10;8;600;47.313435;5.04432;
17;10;8;700;47.313435;5.04432;
17;10;8;800;47.313435;5.04431;
17;10;8;900;47.313438;5.04431;
17;10;9;0;47.313438;5.04431;
17;10;9;100;47.313438;5.04431;
17;10;9;200;47.313438;5.04431;
17;10;9;300;47.313438;5.04431;
17;10;9;400;47.313438;5.04431;
17;10;9;500;47.313438;5.04431;
17;10;9;600;47.313438;5.04431;
17;10;9;700;47.313442;5.0443;
17;10;9;800;47.313442;5.0443;
17;10;9;900;47.313442;5.0443;
17;10;10;0;47.313442;5.0443;
17;10;10;100;47.313442;5.0443;
17;10;10;200;47.313446;5.0443;
17;10;10;300;47.313446;5.0443;
17;10;10;400;47.313446;5.0443;
17;10;10;500;47.313446;5.04429;
17;10;10;600;47.31345;5.04429;
17;10;10;700;47.31345;5.04429;
17;10;10;800;47.31345;5.04429;
17;10;10;900;47.31345;5.04428;
17;10;11;0;47.31345;5.04428;
